type,id,project_id,submitter_id,assay_instrument,assay_instrument_model,assay_method,assay_instrument_mode,assay_kit_name,assay_kit_vendor,assay_kit_version,cell_concentration,cell_count,experimental_step,molecular_concentration,analytes.id,analytes.submitter_id
quantification_assay,6785cb2d-fa19-46a8-96fb-d3e763a72560,bpa-Sysmex_P0001_T1,003_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.069893511,349b440c-25ca-4c63-b2c9-031ce1ef991e,003_analyte_Streck_3d_storage_RT
quantification_assay,e71de816-b7ec-4a3a-9c99-58fc16f5ee43,bpa-Sysmex_P0001_T1,004_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.059846356,d8fb3b18-4db7-47a2-bd49-27d50e51f97c,004_analyte_Streck_3d_storage_RT_agitation
quantification_assay,e22a5645-7cda-417d-a5d2-34b0ad5bc256,bpa-Sysmex_P0001_T1,005_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.064540667,5ae4353b-5baa-46c9-813c-e5ad045e8371,005_analyte_Streck_5d_storage_RT
quantification_assay,11617912-ce8f-4ca4-84a0-3938dcb60d13,bpa-Sysmex_P0001_T1,006_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.111567867,f4586ddc-9827-4bf5-b15f-4a87f93f540d,006_analyte_K2EDTA_2h_storage_RT
quantification_assay,3010ae4d-47ad-4c93-92be-ddd7d36af089,bpa-Sysmex_P0001_T1,007_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.097648711,3f61fa72-69a8-4a74-8fbe-2ef70e4f7c0b,007_analyte_Streck_2h_storage_RT
quantification_assay,da5f1847-137f-427d-a16c-e48721a28d15,bpa-Sysmex_P0001_T1,008_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.108761644,ada98404-2f6e-41cd-9f57-09ce27a10c35,008_analyte_Streck_3d_storage_RT
quantification_assay,bab31542-c637-44fd-bf07-6c98f92cc3e8,bpa-Sysmex_P0001_T1,009_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.084470222,d8615034-59e4-46d0-9861-ce8cae3ba475,009_analyte_Streck_3d_storage_RT_agitation
quantification_assay,d994ed9c-46b9-4fc9-98d6-bdf73c5026db,bpa-Sysmex_P0001_T1,010_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.091617289,fcd862da-df3d-4697-bd1f-74812043d81b,010_analyte_Streck_5d_storage_RT
quantification_assay,122df8d9-b2a3-4c32-9162-44d04e3fc699,bpa-Sysmex_P0001_T1,011_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.201413422,bf931ad3-8c37-4e48-a778-e7ddb56277a6,011_analyte_K2EDTA_2h_storage_RT
quantification_assay,72a866ca-fd10-4e15-b125-bde046d2698c,bpa-Sysmex_P0001_T1,012_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.172698044,b80cd28d-c2f0-4bd2-8dd5-ef4f9f24f76e,012_analyte_Streck_2h_storage_RT
quantification_assay,1c03a43f-4a23-4165-b673-6dbb80882c0b,bpa-Sysmex_P0001_T1,013_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.1479148,7a8ef805-e9fb-424d-bd50-40eef1499f18,013_analyte_Streck_3d_storage_RT
quantification_assay,5805e6fc-2b68-441a-8623-4e62b3c15c91,bpa-Sysmex_P0001_T1,014_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.140137067,3bf7d8e0-8419-4d50-bbdf-7e360ce04782,014_analyte_Streck_3d_storage_RT_agitation
quantification_assay,7022bf42-6f5a-4365-83c4-b2ab737e8127,bpa-Sysmex_P0001_T1,015_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.145698178,af30ec52-4bc4-4e5a-bdc4-5cfa5bbba94a,015_analyte_Streck_5d_storage_RT
quantification_assay,91045ff7-7fa8-4b79-9dba-4717c5216dc1,bpa-Sysmex_P0001_T1,016_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.096542844,49b646e2-5ba4-4795-8ae6-8366f3343eb0,016_analyte_K2EDTA_2h_storage_RT
quantification_assay,b6b852b3-53b1-41cf-b2fe-60decab86acc,bpa-Sysmex_P0001_T1,017_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.0988196,a7650ce0-91e8-4597-8578-904fa1e9408a,017_analyte_Streck_2h_storage_RT
quantification_assay,d00bf570-a4b2-40f0-95e7-7169f5acc704,bpa-Sysmex_P0001_T1,018_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.104387556,fcb30a0e-2cbf-4e09-8464-1992201fd423,018_analyte_Streck_3d_storage_RT
quantification_assay,f3219106-6822-4540-ba64-b5df48b2a3e4,bpa-Sysmex_P0001_T1,019_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.125553022,942a59fc-e974-4c82-adc9-66f642853eec,019_analyte_Streck_3d_storage_RT_agitation
quantification_assay,1d064f6a-1297-4a62-8c4a-bfc294cee2ac,bpa-Sysmex_P0001_T1,020_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.106108933,9fd347d0-6e53-462c-b449-74574b961578,020_analyte_Streck_5d_storage_RT
quantification_assay,a68accbf-fde0-4358-9321-2a41d894a6be,bpa-Sysmex_P0001_T1,021_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.074427467,891b8f15-7ee2-4782-8989-6215dd1fdc31,021_analyte_K2EDTA_2h_storage_RT
quantification_assay,fd28a3c7-5cb6-488c-a2ec-8fbfd71c9279,bpa-Sysmex_P0001_T1,022_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.062100622,9ca61d4b-03f6-4e34-8733-fe443837bc71,022_analyte_Streck_2h_storage_RT
quantification_assay,024f33e3-06df-4190-bb4c-cd9c3a8968b9,bpa-Sysmex_P0001_T1,023_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.076163511,d256b603-1a3a-4dc5-b809-da3194add5ca,023_analyte_Streck_3d_storage_RT
quantification_assay,8bf15461-9081-4ced-858f-54f35b11a126,bpa-Sysmex_P0001_T1,024_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.075469289,aacb0f2e-2bdb-4b68-be4e-67f2c6551215,024_analyte_Streck_3d_storage_RT_agitation
quantification_assay,b8a5b85b-9bd0-4c4c-8e07-c67555c09b30,bpa-Sysmex_P0001_T1,025_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.052635733,d6279a59-5eeb-4c5a-b1a8-5a35284c2d8e,025_analyte_Streck_5d_storage_RT
quantification_assay,2d31c560-cf16-4c96-9454-c337f6b8e017,bpa-Sysmex_P0001_T1,026_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.183263422,f263827c-a7de-479d-8e64-8624dfa4bcc2,026_analyte_K2EDTA_2h_storage_RT
quantification_assay,99ed8520-4893-40ec-ba9a-7d1aa957e0c0,bpa-Sysmex_P0001_T1,027_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.1478576,f91cd0e3-42e9-4f7d-ae74-20182a8a4060,027_analyte_Streck_2h_storage_RT
quantification_assay,5259e862-31a4-4161-a133-8379579790cc,bpa-Sysmex_P0001_T1,028_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.153017333,2e3bf916-aaf9-4121-8764-6f827557a349,028_analyte_Streck_3d_storage_RT
quantification_assay,6fbf68ec-3343-4975-8a1a-e52273c8b3bb,bpa-Sysmex_P0001_T1,029_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.155326844,5337dc58-034b-4186-a479-b8d7d558ce40,029_analyte_Streck_3d_storage_RT_agitation
quantification_assay,f94358d6-9a95-4194-8155-d6a266dd30cb,bpa-Sysmex_P0001_T1,030_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.142211422,bcd53e79-248b-4730-b18d-3c05e65eb1a9,030_analyte_Streck_5d_storage_RT
quantification_assay,baea801f-cd22-4e69-82f7-651c4b28e460,bpa-Sysmex_P0001_T1,061_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.067997111,d1ca0451-1f3c-41a8-8cd6-289fa76d3520,061_analyte_K2EDTA_2h_storage_RT
quantification_assay,cd528332-3de8-49cf-b335-d1ff2882ad96,bpa-Sysmex_P0001_T1,062_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.071771822,8c41d80a-51ee-470e-9e99-ec61f15661ea,062_analyte_Streck_2h_storage_RT
quantification_assay,26d5a8bd-6969-40bd-a602-02853c48f246,bpa-Sysmex_P0001_T1,063_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.064067422,649ea99a-f66e-4249-a22e-8d0e55ffcbee,063_analyte_Streck_3d_storage_RT
quantification_assay,72773104-d037-4bf6-853e-34d2ffa389e6,bpa-Sysmex_P0001_T1,064_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.073866711,c23dc022-b0c2-482f-bc3f-69c55058b27b,064_analyte_Streck_3d_storage_RT_agitation
quantification_assay,a9671e9e-f4e3-4d70-902e-463abfc92a2c,bpa-Sysmex_P0001_T1,065_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,4.685720844,0284191f-dd0f-463a-98dd-0b5c3db22de8,065_analyte_Streck_5d_storage_RT
quantification_assay,58ce5473-4d3a-4928-976b-d3610ae724ff,bpa-Sysmex_P0001_T1,066_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.044019556,84ef8dbd-eb29-4ade-a060-0e4ae646a077,066_analyte_K2EDTA_2h_storage_RT
quantification_assay,dd79d7bb-02ce-4c73-a9c3-396ed2600ac8,bpa-Sysmex_P0001_T1,067_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.045901289,82c9bb01-597b-494c-af9b-9761b8acd70b,067_analyte_Streck_2h_storage_RT
quantification_assay,1ea7b870-128f-4a94-871e-1f1694a36026,bpa-Sysmex_P0001_T1,068_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.041927111,a79f2647-f72a-49c4-a364-6ca766a1e291,068_analyte_Streck_3d_storage_RT
quantification_assay,c752554b-dd39-42a8-b064-c82835331ccf,bpa-Sysmex_P0001_T1,069_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.055276711,059fac76-ae92-48e8-9a9b-b93fe7e07507,069_analyte_Streck_3d_storage_RT_agitation
quantification_assay,fba51a20-6019-4be5-adfa-938f6681015c,bpa-Sysmex_P0001_T1,070_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.035718711,9f2333a7-4928-48a0-8add-c973a949b70a,070_analyte_Streck_5d_storage_RT
quantification_assay,abc3c6f3-7b9b-475d-9744-3f5f054c62b6,bpa-Sysmex_P0001_T1,071_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.1326512,4030f6c8-5379-4dcf-a46c-ed3840b7f644,071_analyte_K2EDTA_2h_storage_RT
quantification_assay,17c79332-721f-475b-8001-29721369cf4f,bpa-Sysmex_P0001_T1,072_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.089902756,0e03e689-b342-45c7-93e4-f13500e4bbaf,072_analyte_Streck_2h_storage_RT
quantification_assay,29289b82-95d7-4997-9570-ef9250b68882,bpa-Sysmex_P0001_T1,073_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.116740311,10263328-6052-41cb-85c0-c51032ce9bef,073_analyte_Streck_3d_storage_RT
quantification_assay,4480a263-53fe-457a-9c43-9215718919a4,bpa-Sysmex_P0001_T1,074_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.102124,c9862916-1521-423d-bc04-fe6415a65add,074_analyte_Streck_3d_storage_RT_agitation
quantification_assay,c903126a-4f0b-4e73-873e-0ee7209a7fda,bpa-Sysmex_P0001_T1,075_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.092787689,23501194-ce86-4bdd-840e-cab756261749,075_analyte_Streck_5d_storage_RT
quantification_assay,fafbe38b-1a51-4d01-99c6-ddc9846f8a85,bpa-Sysmex_P0001_T1,076_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.187999778,e63ce067-ede8-4c49-825d-7c95c36e3a1b,076_analyte_K2EDTA_2h_storage_RT
quantification_assay,31b6c9f7-0079-425e-a1ff-02f50b2b0d81,bpa-Sysmex_P0001_T1,077_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.197112667,77464f9e-ca7d-4c75-8098-2024c6e654c6,077_analyte_Streck_2h_storage_RT
quantification_assay,dc57c36a-a9a0-4fb8-ac73-812f7a698a6b,bpa-Sysmex_P0001_T1,078_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.1717848,7588dff6-76db-48cd-954f-1db7788b24f0,078_analyte_Streck_3d_storage_RT
quantification_assay,34f1e43b-6558-4fcf-b25f-2718165c78a3,bpa-Sysmex_P0001_T1,079_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.187969467,5aa6c65e-a947-47b2-a8a7-212cc6526d01,079_analyte_Streck_3d_storage_RT_agitation
quantification_assay,14b92f7f-bf23-4028-aaf6-c41da0df9d5f,bpa-Sysmex_P0001_T1,080_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.177331244,5a5a9d93-edbf-4338-8397-fcdc35040aca,080_analyte_Streck_5d_storage_RT
quantification_assay,ad991107-1882-4c90-a7c6-6e51c8ee0caf,bpa-Sysmex_P0001_T1,081_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.055562711,8639939d-307b-41c6-8911-f19f61bd1fe3,081_analyte_K2EDTA_2h_storage_RT
quantification_assay,c5495450-30c8-4ad1-9911-8e0d50bfea19,bpa-Sysmex_P0001_T1,082_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.039790178,ed3b4942-0808-4928-b9b2-f5636895c69e,082_analyte_Streck_2h_storage_RT
quantification_assay,34a78b2e-b02e-4c52-9013-af4386bfe187,bpa-Sysmex_P0001_T1,083_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.043939378,22299d0b-85b9-4fa2-b4ee-f5a28877e8f4,083_analyte_Streck_3d_storage_RT
quantification_assay,a21d29d2-c3c8-45ac-9a39-bc3436c73c10,bpa-Sysmex_P0001_T1,084_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.042299644,812fcc3e-639f-478c-a78b-8432e2a4d2bd,084_analyte_Streck_3d_storage_RT_agitation
quantification_assay,3dbc86e2-28de-489c-8076-71d77b27c280,bpa-Sysmex_P0001_T1,085_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.468153156,481d246d-b761-4f31-aa13-8b70e8b71d32,085_analyte_Streck_5d_storage_RT
quantification_assay,7e92a55e-1d25-4de3-81cf-187c07fc41a4,bpa-Sysmex_P0001_T1,086_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.144677378,b24be88a-a5db-4493-bbf4-23c7ddcb546d,086_analyte_K2EDTA_2h_storage_RT
quantification_assay,1c48f50d-f6b5-4daf-bdc6-a2fae9ef72d3,bpa-Sysmex_P0001_T1,087_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.1135024,38a25ca8-d00f-4a5f-b48a-6bf6f404de69,087_analyte_Streck_2h_storage_RT
quantification_assay,2e94e838-ce87-46e8-b568-d059d240bc7e,bpa-Sysmex_P0001_T1,088_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.143601822,8ef4df85-30c7-4ae0-b87e-4f4b382779ec,088_analyte_Streck_3d_storage_RT
quantification_assay,0639c821-52aa-4404-b023-6bc31b1d6a55,bpa-Sysmex_P0001_T1,089_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.133102444,134da86a-a8c0-4f3c-871a-6802b78adbb7,089_analyte_Streck_3d_storage_RT_agitation
quantification_assay,a5fdab94-babd-42b9-b4de-a4b6ea303ab0,bpa-Sysmex_P0001_T1,090_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.110396489,be204942-db20-41a3-8cdc-94b8cf91c26c,090_analyte_Streck_5d_storage_RT
quantification_assay,debdb170-4ccc-456c-be48-a02cc7973ec9,bpa-Sysmex_P0001_T1,151_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.07304,3b5ecf3f-77e7-4960-ab89-e20c7a501d61,151_analyte_K2EDTA_2h_storage_RT
quantification_assay,716d1764-1cf0-4bd1-a125-27f950451107,bpa-Sysmex_P0001_T1,152_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.099465911,1e65d60b-fd0a-469f-a070-f34c7d131841,152_analyte_Streck_2h_storage_RT
quantification_assay,065f3385-c131-412d-9b0c-1dffef49f38b,bpa-Sysmex_P0001_T1,153_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.073528889,c2bd7ed2-3b8b-4118-8d09-10bddecd278a,153_analyte_Streck_3d_storage_RT
quantification_assay,abf20f8a-3cb1-4f1c-8d6b-be8eeb17ed36,bpa-Sysmex_P0001_T1,154_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.109750667,c6f4a050-459b-4dc1-b130-bc84090def9b,154_analyte_Streck_3d_storage_RT_agitation
quantification_assay,20510ce9-3578-44a4-bcca-46b8590e8dfa,bpa-Sysmex_P0001_T1,155_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.087845511,0a829dbf-1eb3-4ffa-a951-177668b8baef,155_analyte_Streck_5d_storage_RT
quantification_assay,a8e68030-1fb3-4716-9a9a-648ec9b6d1af,bpa-Sysmex_P0001_T1,156_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.062252178,5164fb2a-a07c-4666-b977-eb0dbcb201ae,156_analyte_K2EDTA_2h_storage_RT
quantification_assay,f9271ad0-0ba9-4286-b74f-376c08742fe2,bpa-Sysmex_P0001_T1,157_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.059239156,0b5549db-ce62-4ae8-9758-12dd0b604904,157_analyte_Streck_2h_storage_RT
quantification_assay,156abc26-b691-430e-bff2-e425d08434bb,bpa-Sysmex_P0001_T1,158_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.050760844,b0571970-3aba-47a9-b336-774404a5d65e,158_analyte_Streck_3d_storage_RT
quantification_assay,a8af357e-1118-4ba5-aed4-303641072f8d,bpa-Sysmex_P0001_T1,159_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.064752356,4aa7f93d-dee3-44be-8284-33beecbf2237,159_analyte_Streck_3d_storage_RT_agitation
quantification_assay,4497fe13-fb7d-458b-beb3-f82a04ed25ad,bpa-Sysmex_P0001_T1,160_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.058021822,0b1a50b8-d180-4e5f-8c27-9825b673ece4,160_analyte_Streck_5d_storage_RT
quantification_assay,0657ead3-1ffc-4c9c-9f0d-846e178cbc80,bpa-Sysmex_P0001_T1,161_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.062692667,5b30130b-6ff4-462a-821d-cc5df46fe457,161_analyte_K2EDTA_2h_storage_RT
quantification_assay,f66b02f6-3f35-42c5-82b6-453851768cd7,bpa-Sysmex_P0001_T1,162_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.047431022,d01cf922-acc6-49cf-9365-097cc5a23617,162_analyte_Streck_2h_storage_RT
quantification_assay,449ff0bf-9b0a-4b95-886d-a5810f642f25,bpa-Sysmex_P0001_T1,163_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.060116711,55ea6b3c-34e2-43fc-94f4-17127d8a4a90,163_analyte_Streck_3d_storage_RT
quantification_assay,19aabf43-29d7-44dc-9f55-d75a4a3d8a5d,bpa-Sysmex_P0001_T1,164_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.066248356,140a1eaf-c814-49d8-87a3-7ae08efced50,164_analyte_Streck_3d_storage_RT_agitation
quantification_assay,b30e3160-e8f1-4fca-bd18-360ad629f753,bpa-Sysmex_P0001_T1,165_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.048726578,b2457e1c-7702-4ed6-aa0a-9d33e0de59e2,165_analyte_Streck_5d_storage_RT
quantification_assay,ec945447-0973-4b7b-a430-af2772005a0e,bpa-Sysmex_P0001_T1,166_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.073780178,4ddb65be-22e6-49ee-a43f-717fbf2fa434,166_analyte_K2EDTA_2h_storage_RT
